CV error (K=1): 0.70327
CV error (K=2): 0.58621
CV error (K=3): 0.54165
CV error (K=4): 0.53339
CV error (K=5): 0.53050
CV error (K=6): 0.54475
CV error (K=7): 0.59700
CV error (K=8): 0.58640
CV error (K=9): 0.64240
CV error (K=10): 0.65845
CV error (K=11): 0.70424
CV error (K=12): 0.74346
