CV error (K=1): 0.70414
CV error (K=2): 0.58430
CV error (K=3): 0.53653
CV error (K=4): 0.52934
CV error (K=5): 0.53160
CV error (K=6): 0.54056
CV error (K=7): 0.55600
CV error (K=8): 0.58139
CV error (K=9): 0.63677
CV error (K=10): 0.63516
CV error (K=11): 0.72672
CV error (K=12): 0.76871
